Member ID,Check-in Date
MEM0010,2024-03-11
MEM0010,2023-12-31
MEM0010,2024-06-30
MEM0010,2024-10-19
MEM0010,2023-07-16
MEM0010,2023-07-19
MEM0010,2024-11-12
MEM0011,2023-12-17
MEM0011,2023-05-09
MEM0011,2024-12-28
MEM0011,2023-08-10
MEM0011,2024-06-18
MEM0011,2023-04-25
MEM0011,2023-05-30
MEM0011,2024-03-02
MEM0011,2023-08-02
MEM0011,2024-11-26
MEM0011,2024-02-12
MEM0011,2024-06-25
MEM0011,2023-05-09
MEM0011,2024-03-01
MEM0011,2024-09-18
MEM0011,2024-01-28
MEM0011,2023-07-26
MEM0011,2023-10-08
MEM0011,2024-05-15
MEM0011,2024-01-19
MEM0011,2023-04-08
MEM0011,2023-12-17
MEM0011,2024-01-06
MEM0011,2024-05-09
MEM0011,2024-06-26
MEM0011,2023-12-18
MEM0011,2023-07-29
MEM0011,2024-05-04
MEM0011,2023-03-26
MEM0011,2023-03-25
MEM0011,2024-10-17
MEM0011,2024-03-12
MEM0011,2023-08-29
MEM0011,2023-09-17
MEM0011,2024-07-21
MEM0011,2023-06-28
MEM0011,2023-06-29
MEM0011,2023-10-15
MEM0011,2024-12-10
MEM0011,2023-11-26
MEM0011,2023-05-01
MEM0011,2024-12-09
MEM0011,2024-06-07
MEM0011,2023-08-16
MEM0011,2024-03-21
MEM0011,2023-06-02
MEM0011,2023-05-01
MEM0011,2024-06-25
MEM0011,2023-09-01
MEM0011,2024-04-01
MEM0011,2024-02-19
MEM0011,2023-03-15
MEM0011,2024-01-14
MEM0011,2024-05-23
MEM0011,2024-01-29
MEM0011,2023-04-30
MEM0011,2023-11-01
MEM0011,2023-10-22
MEM0011,2024-10-06
MEM0011,2023-04-27
MEM0011,2024-11-05
MEM0011,2024-10-31
MEM0011,2023-11-26
MEM0011,2024-04-28
MEM0011,2023-06-11
MEM0011,2023-06-03
MEM0011,2023-05-24
MEM0011,2023-12-20
MEM0011,2023-07-05
MEM0011,2024-07-10
MEM0011,2024-06-01
MEM0011,2024-07-19
MEM0011,2023-08-19
MEM0011,2023-09-05
MEM0011,2024-06-18
MEM0011,2023-03-14
MEM0011,2024-01-31
MEM0011,2023-08-05
MEM0011,2023-05-31
MEM0011,2023-08-01
MEM0011,2024-11-20
MEM0011,2024-03-22
MEM0011,2024-09-05
MEM0011,2023-12-17
MEM0011,2023-05-28
MEM0011,2024-08-02
MEM0011,2024-08-11
MEM0011,2024-03-27
MEM0012,2024-05-01
MEM0012,2024-03-28
MEM0012,2024-09-15
MEM0012,2024-04-01
MEM0012,2023-10-11
MEM0012,2024-10-20
MEM0012,2024-08-08
MEM0012,2024-12-31
MEM0012,2024-07-26
MEM0012,2024-08-17
MEM0012,2024-05-25
MEM0012,2023-11-08
MEM0012,2024-03-08
MEM0012,2024-01-24
MEM0012,2023-12-17
MEM0012,2023-10-17
MEM0012,2024-12-25
MEM0012,2024-03-21
MEM0012,2023-12-25
MEM0012,2024-03-30
MEM0012,2024-03-15
MEM0012,2024-08-23
MEM0012,2023-12-12
MEM0012,2024-03-15
MEM0012,2023-09-02
MEM0012,2023-08-28
MEM0012,2023-09-28
MEM0012,2024-11-11
MEM0012,2024-04-12
MEM0012,2024-05-26
MEM0012,2024-08-12
MEM0012,2024-03-07
MEM0012,2024-04-21
MEM0012,2024-05-23
MEM0012,2024-04-10
MEM0012,2024-12-25
MEM0012,2023-08-23
MEM0012,2024-01-20
MEM0012,2024-11-03
MEM0012,2023-09-17
MEM0012,2023-12-06
MEM0012,2023-11-25
MEM0012,2024-03-21
MEM0012,2024-06-07
MEM0012,2023-11-02
MEM0012,2024-07-10
MEM0012,2024-01-12
MEM0012,2023-12-25
MEM0012,2024-07-25
MEM0012,2023-09-30
MEM0012,2024-08-09
MEM0012,2023-09-29
MEM0012,2024-10-14
MEM0012,2023-09-22
MEM0012,2023-09-05
MEM0012,2024-01-31
MEM0012,2024-01-19
MEM0012,2024-12-17
MEM0012,2024-08-31
MEM0012,2023-11-03
MEM0012,2023-11-14
MEM0012,2023-12-14
MEM0012,2024-08-15
MEM0012,2024-07-26
MEM0012,2024-11-30
MEM0012,2023-09-15
MEM0012,2024-06-27
MEM0012,2024-06-01
MEM0012,2023-12-31
MEM0012,2024-03-25
MEM0012,2024-02-03
MEM0012,2023-11-25
MEM0012,2024-05-13
MEM0012,2024-04-12
MEM0012,2024-06-23
MEM0012,2024-11-16
MEM0012,2024-09-16
MEM0013,2024-10-27
MEM0013,2023-08-08
MEM0013,2024-03-28
MEM0013,2024-01-17
MEM0013,2024-04-05
MEM0013,2023-04-29
MEM0013,2023-08-27
MEM0013,2024-01-21
MEM0013,2023-04-11
MEM0013,2024-08-24
MEM0013,2023-07-22
MEM0013,2023-10-04
MEM0013,2023-11-13
MEM0013,2024-02-04
MEM0013,2023-07-07
MEM0013,2023-05-25
MEM0013,2024-12-13
MEM0013,2024-05-10
MEM0013,2023-06-08
MEM0013,2024-02-06
MEM0013,2024-01-14
MEM0013,2024-09-29
MEM0013,2023-08-26
MEM0013,2024-07-10
MEM0013,2023-11-30
MEM0013,2024-08-03
MEM0013,2024-08-19
MEM0013,2024-03-30
MEM0013,2024-07-25
MEM0013,2023-10-18
MEM0013,2023-09-01
MEM0013,2024-06-23
MEM0013,2024-08-13
MEM0013,2023-06-12
MEM0013,2024-01-21
MEM0013,2023-04-17
MEM0013,2024-12-31
MEM0013,2023-11-03
MEM0013,2023-05-31
MEM0013,2024-12-06
MEM0013,2023-05-12
MEM0013,2023-04-25
MEM0013,2023-05-09
MEM0013,2023-08-09
MEM0013,2024-08-10
MEM0013,2023-11-15
MEM0013,2023-07-17
MEM0013,2023-09-19
MEM0013,2024-06-08
MEM0013,2024-07-21
MEM0013,2023-07-11
MEM0013,2024-09-05
MEM0013,2023-12-31
MEM0013,2024-12-03
MEM0013,2023-05-14
MEM0013,2023-04-17
MEM0013,2024-02-24
MEM0013,2024-10-20
MEM0013,2024-08-09
MEM0013,2023-04-12
MEM0013,2024-02-12
MEM0013,2024-11-12
MEM0013,2023-11-02
MEM0013,2024-03-04
MEM0013,2023-06-20
MEM0013,2024-07-28
MEM0013,2024-04-08
MEM0013,2023-10-17
MEM0013,2024-09-18
MEM0013,2024-07-09
MEM0013,2023-06-28
MEM0013,2023-12-24
MEM0013,2024-10-22
MEM0013,2024-08-01
MEM0013,2024-09-19
MEM0013,2023-05-17
MEM0013,2024-01-13
MEM0013,2023-04-16
MEM0013,2024-05-05
MEM0013,2023-06-25
MEM0013,2023-12-06
MEM0013,2024-04-25
MEM0013,2024-02-29
MEM0013,2024-12-19
MEM0013,2024-08-31
MEM0014,2023-06-14
MEM0014,2023-07-18
MEM0014,2023-09-07
MEM0014,2023-08-17
MEM0014,2023-07-05
MEM0014,2023-04-10
MEM0014,2023-04-07
MEM0014,2023-08-30
MEM0014,2023-08-23
MEM0014,2023-07-10
MEM0014,2023-05-08
MEM0014,2023-06-30
MEM0014,2023-08-02
MEM0014,2023-04-30
MEM0014,2023-07-10
MEM0014,2023-05-02
MEM0014,2023-04-08
MEM0014,2023-07-22
MEM0014,2023-03-28
MEM0014,2023-06-25
MEM0014,2023-08-24
MEM0014,2023-08-12
MEM0014,2023-09-01
MEM0014,2023-04-09
MEM0014,2023-07-10
MEM0014,2023-07-28
MEM0014,2023-05-18
MEM0014,2023-04-27
MEM0014,2023-08-29
MEM0014,2023-04-06
MEM0014,2023-08-12
MEM0014,2023-04-11
MEM0014,2023-08-31
MEM0014,2023-06-28
MEM0014,2023-07-25
MEM0014,2023-05-02
MEM0014,2023-05-09
MEM0014,2023-04-22
MEM0014,2023-05-25
MEM0014,2023-04-09
MEM0014,2023-07-23
MEM0014,2023-04-03
MEM0014,2023-08-29
MEM0014,2023-08-24
MEM0014,2023-07-05
MEM0014,2023-06-16
MEM0014,2023-08-04
MEM0014,2023-05-28
MEM0014,2023-03-27
MEM0014,2023-08-13
MEM0014,2023-07-22
MEM0014,2023-08-29
MEM0014,2023-05-31
MEM0014,2023-08-17
MEM0014,2023-04-30
MEM0014,2023-08-24
MEM0014,2023-06-05
MEM0014,2023-08-14
MEM0014,2023-05-12
MEM0014,2023-07-23
MEM0014,2023-06-20
MEM0014,2023-08-11
MEM0014,2023-04-30
MEM0014,2023-05-24
MEM0014,2023-07-26
MEM0014,2023-05-02
MEM0014,2023-05-26
MEM0014,2023-05-09
MEM0014,2023-06-20
MEM0014,2023-04-04
MEM0014,2023-05-25
MEM0014,2023-06-09
MEM0014,2023-08-24
MEM0014,2023-05-15
MEM0014,2023-03-28
MEM0014,2023-05-22
MEM0014,2023-06-04
MEM0014,2023-08-19
MEM0014,2023-06-25
MEM0014,2023-05-26
MEM0014,2023-05-17
MEM0014,2023-07-19
MEM0014,2023-07-12
MEM0014,2023-06-06
MEM0014,2023-07-09
MEM0014,2023-05-20
MEM0014,2023-03-27
MEM0014,2023-07-22
MEM0014,2023-03-30
MEM0014,2023-03-29
MEM0014,2023-03-29
MEM0014,2023-05-17
MEM0014,2023-05-10
MEM0014,2023-04-02
MEM0014,2023-07-01
MEM0014,2023-04-13
MEM0014,2023-07-24
MEM0014,2023-05-24
MEM0014,2023-07-25
MEM0014,2023-09-03
MEM0014,2023-06-14
MEM0014,2023-05-25
MEM0014,2023-08-16
MEM0014,2023-03-27
MEM0014,2023-08-31
MEM0014,2023-04-06
MEM0014,2023-07-22
MEM0014,2023-07-27
MEM0014,2023-06-21
MEM0014,2023-06-05
MEM0014,2023-05-31
MEM0014,2023-08-13
MEM0014,2023-07-03
MEM0014,2023-06-30
MEM0014,2023-04-04
MEM0014,2023-07-07
MEM0014,2023-05-30
MEM0014,2023-07-25
MEM0014,2023-04-22
MEM0014,2023-08-08
MEM0014,2023-08-24
MEM0014,2023-06-08
MEM0014,2023-04-02
MEM0014,2023-05-03
MEM0014,2023-04-18
MEM0014,2023-03-29
MEM0015,2024-04-24
MEM0015,2024-01-29
MEM0015,2024-12-06
MEM0015,2023-12-07
MEM0015,2024-09-11
MEM0015,2024-04-24
MEM0015,2024-08-10
MEM0015,2024-01-20
MEM0015,2024-02-22
MEM0015,2023-12-10
MEM0015,2024-08-27
MEM0015,2024-06-11
MEM0015,2024-09-13
MEM0015,2024-10-14
MEM0015,2024-02-23
MEM0015,2024-05-04
MEM0015,2024-09-18
MEM0015,2023-12-26
MEM0015,2023-12-10
MEM0015,2024-10-19
MEM0015,2023-12-10
MEM0015,2024-10-12
MEM0015,2024-06-24
MEM0015,2024-08-15
MEM0015,2024-07-19
MEM0015,2024-06-03
MEM0015,2024-03-26
MEM0015,2024-10-01
MEM0015,2024-04-16
MEM0015,2024-01-31
MEM0015,2024-10-18
MEM0015,2023-12-29
MEM0015,2023-12-29
MEM0015,2024-08-30
MEM0015,2024-04-17
MEM0015,2024-07-26
MEM0015,2024-10-28
MEM0015,2023-12-15
MEM0015,2024-10-10
MEM0015,2024-04-29
MEM0015,2024-04-18
MEM0015,2024-10-21
MEM0015,2024-05-09
MEM0015,2024-04-03
MEM0016,2024-01-13
MEM0016,2023-11-21
MEM0016,2024-02-03
MEM0016,2024-01-11
MEM0016,2023-09-14
MEM0016,2024-01-12
MEM0016,2023-10-27
MEM0016,2023-11-14
MEM0016,2023-08-08
MEM0016,2024-02-28
MEM0016,2023-10-22
MEM0016,2023-08-18
MEM0016,2023-09-14
MEM0016,2024-02-16
MEM0016,2023-08-19
MEM0016,2023-09-21
MEM0016,2024-01-08
MEM0016,2023-11-27
MEM0016,2023-08-23
MEM0016,2023-11-18
MEM0016,2023-11-12
MEM0016,2024-02-10
MEM0016,2024-02-14
MEM0016,2023-11-02
MEM0016,2023-11-23
MEM0016,2024-01-16
MEM0016,2023-10-15
MEM0016,2024-03-04
MEM0016,2024-01-11
MEM0016,2024-02-21
MEM0016,2023-10-19
MEM0016,2023-10-08
MEM0016,2024-01-09
MEM0016,2023-10-05
MEM0016,2023-10-24
MEM0016,2023-09-12
MEM0016,2023-08-28
MEM0016,2024-02-18
MEM0016,2024-01-01
MEM0016,2023-11-10
MEM0016,2023-10-13
MEM0016,2024-02-14
MEM0016,2023-08-23
MEM0016,2023-08-18
MEM0016,2024-01-03
MEM0016,2023-12-29
MEM0016,2023-12-22
MEM0016,2023-12-02
MEM0016,2024-02-15
MEM0017,2024-02-10
MEM0017,2024-05-30
MEM0017,2024-03-10
MEM0017,2024-01-30
MEM0017,2024-04-26
MEM0017,2024-04-02
MEM0017,2024-10-28
MEM0017,2024-09-03
MEM0017,2024-11-21
MEM0017,2023-08-26
MEM0017,2023-09-17
MEM0017,2024-09-17
MEM0017,2023-09-21
MEM0017,2023-12-31
MEM0017,2024-08-20
MEM0017,2023-11-06
MEM0017,2024-10-08
MEM0017,2024-10-27
MEM0017,2024-11-20
MEM0017,2023-10-16
MEM0017,2024-12-02
MEM0017,2023-09-14
MEM0017,2024-12-13
MEM0017,2024-10-22
MEM0017,2024-04-01
MEM0017,2024-05-30
MEM0017,2023-08-23
MEM0017,2024-11-26
MEM0017,2023-11-26
MEM0017,2024-09-19
MEM0017,2024-12-20
MEM0017,2023-09-27
MEM0017,2024-05-16
MEM0017,2024-08-28
MEM0017,2024-05-30
MEM0017,2024-01-23
MEM0017,2023-11-02
MEM0017,2024-08-25
MEM0017,2024-06-02
MEM0017,2023-12-27
MEM0017,2024-02-10
MEM0017,2024-11-23
MEM0017,2023-11-11
MEM0017,2023-09-10
MEM0017,2024-11-20
MEM0017,2023-09-15
MEM0017,2024-03-01
MEM0017,2024-07-21
MEM0017,2024-09-04
MEM0017,2024-04-11
MEM0017,2024-11-01
MEM0017,2023-11-19
MEM0017,2024-12-08
MEM0017,2023-09-09
MEM0017,2024-06-17
MEM0017,2024-11-25
MEM0017,2024-08-10
MEM0017,2024-11-04
MEM0017,2023-11-11
MEM0017,2024-05-07
MEM0017,2024-01-13
MEM0017,2024-11-02
MEM0017,2024-11-14
MEM0017,2024-09-09
MEM0017,2024-05-02
MEM0017,2023-10-16
MEM0017,2024-09-02
MEM0017,2024-10-14
MEM0017,2023-09-03
MEM0017,2024-01-28
MEM0017,2024-11-06
MEM0017,2024-01-29
MEM0017,2024-07-04
MEM0017,2024-12-28
MEM0017,2024-05-26
MEM0017,2024-05-25
MEM0017,2023-08-31
MEM0017,2024-05-19
MEM0017,2024-05-16
MEM0017,2024-12-23
MEM0017,2024-03-14
MEM0017,2023-09-15
MEM0017,2023-10-30
MEM0017,2023-10-18
MEM0017,2024-10-22
MEM0017,2024-12-04
MEM0017,2024-01-11
MEM0017,2023-11-20
MEM0017,2024-06-23
MEM0017,2023-08-27
MEM0017,2023-11-06
MEM0017,2023-09-15
MEM0017,2024-02-09
MEM0017,2023-10-08
MEM0017,2024-12-31
MEM0017,2024-03-05
MEM0017,2024-09-09
MEM0017,2024-08-02
MEM0017,2024-11-09
MEM0017,2024-10-20
MEM0017,2024-02-16
MEM0017,2023-09-12
MEM0017,2024-06-30
MEM0018,2024-01-23
MEM0018,2024-11-03
MEM0018,2024-10-14
MEM0018,2023-09-26
MEM0018,2024-06-21
MEM0018,2024-05-10
MEM0018,2024-06-30
MEM0018,2023-08-04
MEM0018,2023-08-12
MEM0018,2024-03-01
MEM0018,2024-04-16
MEM0018,2024-05-04
MEM0018,2024-06-01
MEM0018,2024-10-08
MEM0018,2023-11-14
MEM0018,2024-11-26
MEM0018,2023-06-12
MEM0018,2024-03-28
MEM0018,2023-09-11
MEM0018,2024-07-30
MEM0018,2024-06-27
MEM0018,2024-01-01
MEM0018,2023-08-28
MEM0018,2024-12-05
MEM0018,2024-07-06
MEM0018,2023-07-17
MEM0018,2024-09-06
MEM0018,2024-04-06
MEM0018,2023-08-26
MEM0018,2023-09-01
MEM0018,2024-01-29
MEM0018,2023-06-03
MEM0018,2024-01-12
MEM0018,2023-09-25
MEM0018,2023-09-12
MEM0018,2023-12-12
MEM0018,2023-11-14
MEM0018,2023-08-30
MEM0018,2023-10-01
MEM0018,2023-10-22
MEM0018,2023-09-15
MEM0018,2024-08-02
MEM0018,2024-04-01
MEM0018,2024-04-13
MEM0018,2023-06-10
MEM0018,2023-08-13
MEM0018,2024-05-25
MEM0018,2024-01-10
MEM0018,2024-07-21
MEM0018,2024-12-05
MEM0018,2024-06-05
MEM0018,2024-02-20
MEM0018,2024-04-14
MEM0018,2023-08-24
MEM0018,2024-04-14
MEM0018,2023-09-20
MEM0019,2024-12-30
MEM0019,2023-12-16
MEM0019,2024-04-18
MEM0019,2024-10-05
MEM0019,2024-06-18
MEM0019,2024-12-09
MEM0019,2023-12-27
MEM0019,2023-12-25
MEM0019,2024-03-09
MEM0019,2023-12-25
MEM0019,2024-01-07
MEM0019,2024-10-09
MEM0019,2024-08-12
MEM0019,2024-04-13
MEM0019,2024-05-08
MEM0019,2024-02-06
MEM0019,2024-08-07
MEM0019,2024-12-03
MEM0019,2024-06-03
MEM0019,2024-07-21
MEM0019,2024-04-10
MEM0019,2024-10-17
MEM0019,2024-06-13
MEM0019,2024-09-26
MEM0019,2024-10-15
MEM0019,2024-10-08
MEM0019,2024-03-04
MEM0019,2024-07-11
MEM0019,2024-05-11
MEM0019,2024-01-19
MEM0019,2024-11-29
MEM0019,2024-10-20
MEM0019,2024-12-08
MEM0019,2024-02-10
MEM0019,2024-04-22
MEM0019,2024-07-02
MEM0019,2024-08-12
MEM0019,2024-01-17
MEM0019,2024-03-15
MEM0019,2024-07-07
MEM0019,2024-11-30
MEM0019,2024-11-09
MEM0019,2024-10-13
MEM0019,2024-11-27
MEM0019,2024-07-13
MEM0019,2024-05-20
MEM0019,2024-01-06
MEM0019,2024-10-01
MEM0019,2023-12-17
MEM0019,2024-07-20
MEM0019,2024-12-11
MEM0019,2024-12-29
MEM0019,2024-01-02
MEM0019,2024-05-13
MEM0019,2024-02-01
MEM0019,2024-06-07
MEM0019,2024-03-18
MEM0019,2024-03-27
MEM0019,2024-08-19
MEM0019,2024-04-08
MEM0019,2024-12-01
MEM0020,2024-06-05
MEM0020,2023-12-03
MEM0020,2024-02-01
MEM0020,2024-02-23
MEM0020,2024-01-23
MEM0020,2024-11-11
MEM0020,2024-12-03
MEM0020,2023-06-21
MEM0020,2024-11-01
MEM0020,2023-09-08
MEM0020,2024-09-20
MEM0020,2024-03-24
MEM0020,2024-11-07
MEM0020,2024-04-29
MEM0020,2023-06-02
MEM0020,2024-06-09
MEM0020,2024-03-19
MEM0020,2024-12-04
MEM0020,2024-04-13
MEM0020,2024-10-14
MEM0020,2024-06-15
MEM0020,2023-06-14
MEM0020,2024-10-16
MEM0020,2024-01-17
MEM0020,2023-08-23
MEM0020,2023-10-08
MEM0020,2023-10-23
MEM0020,2023-06-28
MEM0020,2023-08-05
MEM0020,2023-11-10
MEM0020,2024-01-15
MEM0020,2024-02-16
MEM0020,2024-08-22
MEM0020,2024-07-28
MEM0020,2024-09-02
MEM0020,2024-03-27
MEM0020,2024-03-29
MEM0020,2024-03-13
MEM0020,2024-06-29
MEM0020,2023-06-10
MEM0020,2024-02-25
MEM0020,2024-05-26
MEM0020,2024-02-12
MEM0020,2023-10-11
MEM0020,2024-03-02
MEM0020,2024-10-25
MEM0020,2024-04-08
MEM0020,2024-12-27
MEM0020,2024-03-10
MEM0020,2023-09-29
MEM0020,2023-09-15
MEM0020,2023-12-21
MEM0020,2023-11-12
MEM0020,2024-03-31
MEM0020,2024-10-09
MEM0020,2024-12-07
MEM0020,2023-11-03
MEM0020,2024-06-01
MEM0020,2024-02-06
MEM0020,2024-04-29
MEM0020,2024-10-23
MEM0020,2024-03-19
MEM0020,2023-06-20
MEM0020,2024-03-08
MEM0020,2023-06-01
MEM0020,2023-09-27
MEM0020,2023-07-05
MEM0020,2023-12-15
MEM0020,2024-09-27
MEM0020,2023-07-29
MEM0020,2023-11-08
MEM0020,2023-12-23
MEM0020,2023-06-12
MEM0020,2024-10-02
MEM0020,2024-03-02
MEM0020,2024-01-28
MEM0020,2024-01-02
MEM0020,2024-02-06
MEM0020,2023-10-04
MEM0020,2024-01-03
MEM0020,2024-04-01
MEM0021,2024-09-30
MEM0021,2024-11-15
MEM0021,2024-05-10
MEM0021,2024-12-29
MEM0021,2024-04-15
MEM0021,2024-10-07
MEM0021,2024-10-14
MEM0021,2024-11-11
MEM0021,2024-08-01
MEM0021,2024-12-25
MEM0021,2024-12-20
MEM0021,2023-12-19
MEM0021,2024-11-16
MEM0021,2024-04-18
MEM0021,2024-08-31
MEM0021,2024-05-16
MEM0021,2024-11-27
MEM0021,2024-12-03
MEM0021,2023-12-16
MEM0021,2024-03-06
MEM0021,2024-06-03
MEM0021,2024-09-26
MEM0021,2024-06-21
MEM0021,2024-10-17
MEM0021,2024-04-08
MEM0021,2024-07-16
MEM0021,2024-04-03
MEM0021,2024-05-04
MEM0021,2024-01-06
MEM0021,2024-04-25
MEM0021,2024-10-09
MEM0021,2024-07-30
MEM0021,2024-12-14
MEM0021,2024-02-25
MEM0021,2024-11-03
MEM0021,2024-11-20
MEM0021,2024-10-08
MEM0021,2024-09-25
MEM0021,2023-12-12
MEM0021,2024-05-06
MEM0021,2024-09-23
MEM0021,2024-05-01
MEM0021,2024-02-02
MEM0021,2024-10-10
MEM0021,2024-02-18
MEM0021,2024-12-06
MEM0021,2024-03-10
MEM0021,2024-07-18
MEM0021,2024-06-20
MEM0021,2024-02-12
MEM0021,2024-02-22
MEM0021,2024-05-20
MEM0021,2024-05-28
MEM0021,2024-03-09
MEM0021,2024-06-04
MEM0021,2024-09-05
MEM0021,2024-02-22
MEM0021,2024-08-12
MEM0021,2024-02-26
MEM0021,2024-05-18
MEM0021,2024-10-30
MEM0021,2024-03-18
MEM0021,2024-12-26
MEM0021,2024-03-22
MEM0021,2024-04-21
MEM0021,2024-03-22
MEM0021,2023-12-30
MEM0021,2024-03-02
MEM0021,2024-09-15
MEM0021,2024-11-14
MEM0021,2024-12-10
MEM0021,2024-11-06
MEM0021,2024-04-18
MEM0021,2024-11-19
MEM0021,2024-10-16
MEM0021,2024-03-09
MEM0021,2024-07-11
MEM0021,2024-05-02
MEM0021,2024-02-14
MEM0021,2024-02-25
MEM0021,2024-06-27
MEM0021,2024-05-02
MEM0021,2024-10-22
MEM0021,2024-03-13
MEM0021,2024-10-11
MEM0021,2024-07-22
MEM0021,2024-09-27
MEM0021,2024-03-22
MEM0021,2024-09-03
MEM0022,2023-04-27
MEM0022,2023-12-26
MEM0022,2024-04-26
MEM0022,2024-04-30
MEM0022,2024-10-22
MEM0022,2023-09-10
MEM0022,2023-07-05
MEM0022,2024-11-27
MEM0022,2023-02-13
MEM0022,2023-06-14
MEM0022,2023-12-02
MEM0022,2023-11-21
MEM0022,2023-11-28
MEM0022,2023-03-16
MEM0022,2024-01-10
MEM0022,2023-12-24
MEM0022,2024-06-13
MEM0022,2024-01-31
MEM0022,2024-04-03
MEM0022,2023-02-22
MEM0022,2024-03-14
MEM0022,2024-10-12
MEM0022,2024-01-03
MEM0022,2023-05-29
MEM0022,2023-06-05
MEM0022,2024-03-06
MEM0022,2023-03-24
MEM0022,2023-12-22
MEM0022,2023-06-22
MEM0022,2024-05-16
MEM0022,2024-01-01
MEM0022,2024-02-09
MEM0022,2024-08-18
MEM0022,2024-06-09
MEM0022,2024-07-24
MEM0022,2024-12-01
MEM0022,2023-07-07
MEM0022,2023-11-19
MEM0022,2024-11-10
MEM0022,2023-06-25
MEM0022,2023-05-18
MEM0022,2024-03-27
MEM0023,2024-09-09
MEM0023,2024-02-26
MEM0023,2024-05-24
MEM0023,2023-09-24
MEM0023,2023-07-17
MEM0023,2023-11-14
MEM0023,2024-04-15
MEM0023,2024-02-04
MEM0023,2024-08-26
MEM0023,2024-04-01
MEM0023,2023-07-14
MEM0023,2023-08-31
MEM0023,2024-09-02
MEM0023,2024-06-27
MEM0023,2023-11-27
MEM0023,2024-06-18
MEM0023,2024-06-04
MEM0023,2024-12-18
MEM0023,2023-10-27
MEM0023,2023-10-04
MEM0023,2024-03-11
MEM0023,2024-01-14
MEM0023,2023-07-04
MEM0023,2024-11-10
MEM0023,2023-06-18
MEM0023,2024-06-20
MEM0023,2023-11-07
MEM0023,2023-07-27
MEM0023,2023-11-09
MEM0023,2024-03-27
MEM0023,2023-07-28
MEM0023,2024-11-20
MEM0023,2023-08-07
MEM0023,2023-11-22
MEM0023,2023-12-27
MEM0023,2023-11-01
MEM0023,2024-08-20
MEM0023,2024-02-05
MEM0023,2024-12-20
MEM0023,2024-10-03
MEM0023,2023-09-24
MEM0023,2024-01-20
MEM0023,2024-08-13
MEM0023,2024-07-31
MEM0023,2024-09-05
MEM0023,2023-11-15
MEM0023,2024-11-12
MEM0023,2023-08-24
MEM0023,2024-10-29
MEM0023,2024-08-22
MEM0023,2024-02-17
MEM0023,2024-04-23
MEM0023,2024-02-26
MEM0023,2024-12-13
MEM0023,2024-06-16
MEM0023,2023-11-22
MEM0023,2024-09-09
MEM0023,2024-03-14
MEM0023,2024-04-05
MEM0023,2024-11-20
MEM0023,2024-01-12
MEM0023,2023-09-18
MEM0023,2024-12-13
MEM0023,2024-03-22
MEM0023,2023-11-22
MEM0023,2023-07-14
MEM0023,2024-05-26
MEM0023,2023-08-20
MEM0023,2024-05-26
MEM0023,2023-08-17
MEM0023,2024-08-06
MEM0023,2024-12-20
MEM0023,2024-11-06
MEM0023,2024-08-09
MEM0023,2024-11-28
MEM0023,2023-11-15
MEM0023,2023-11-04
MEM0023,2024-01-24
MEM0023,2024-12-21
MEM0023,2023-08-14
MEM0023,2024-06-23
MEM0023,2023-08-05
MEM0023,2024-02-22
MEM0023,2024-05-15
MEM0023,2023-10-16
MEM0023,2023-11-27
MEM0023,2024-01-03
MEM0023,2024-05-27
MEM0023,2024-09-21
MEM0023,2023-10-02
MEM0023,2024-02-27
MEM0023,2024-08-23
MEM0023,2024-12-07
MEM0023,2024-09-03
MEM0023,2024-09-27
MEM0023,2024-03-21
MEM0023,2024-04-06
MEM0023,2024-04-14
MEM0023,2024-01-02
MEM0023,2024-08-27
MEM0023,2023-08-02
MEM0023,2023-06-20
MEM0023,2024-07-12
MEM0023,2024-11-04
MEM0023,2024-12-01
MEM0023,2024-01-31
MEM0023,2024-03-13
MEM0023,2024-05-21
MEM0023,2023-09-20
MEM0023,2024-11-06
MEM0023,2024-02-11
MEM0023,2024-06-06
MEM0023,2024-04-24
MEM0023,2024-03-20
MEM0023,2023-11-04
MEM0023,2023-08-31
MEM0023,2024-07-18
MEM0023,2024-09-06
MEM0023,2023-11-16
MEM0023,2024-09-10
MEM0023,2024-12-09
MEM0023,2024-10-20
MEM0023,2024-10-29
MEM0023,2024-10-01
MEM0023,2023-09-30
MEM0023,2024-06-03
MEM0023,2024-05-14
MEM0023,2024-08-30
MEM0023,2023-12-05
MEM0023,2024-07-19
MEM0023,2023-12-21
MEM0023,2024-09-16
MEM0023,2024-04-14
MEM0024,2023-04-30
MEM0024,2023-12-13
MEM0024,2024-10-30
MEM0024,2023-05-30
MEM0024,2024-12-02
MEM0024,2024-06-20
MEM0024,2023-09-23
MEM0024,2023-11-20
MEM0024,2024-07-23
MEM0024,2023-08-30
MEM0024,2023-06-24
MEM0024,2023-04-25
MEM0024,2024-09-25
MEM0024,2023-06-30
MEM0024,2024-05-21
MEM0024,2024-05-27
MEM0024,2024-11-16
MEM0024,2023-08-26
MEM0024,2024-07-27
MEM0024,2023-11-10
MEM0024,2024-01-09
MEM0024,2024-10-06
MEM0024,2023-12-27
MEM0024,2024-02-01
MEM0024,2023-09-29
MEM0024,2023-07-22
MEM0024,2023-08-06
MEM0024,2024-03-19
MEM0024,2023-12-12
MEM0024,2024-05-03
MEM0024,2024-06-27
MEM0024,2024-08-13
MEM0024,2023-05-13
MEM0024,2023-08-13
MEM0024,2024-08-12
