City,Locality,BHK,total_sqft,price,price_per_sqft
Bangalore,Hosur Road,2.0,1656.0,120.0,7246.376811594203
Bangalore,Chandapura,3.0,1208.0,45.0,3725.1655629139073
Bangalore,Whitefield,3.0,1910.0,161.0,8429.319371727748
Bangalore,Whitefield,4.0,3252.0,230.0,7072.570725707257
Bangalore,Battarahalli,2.0,1200.0,65.0,5416.666666666667
Bangalore,Gokula Extension,4.0,1200.0,175.0,14583.333333333334
Bangalore,7th Phase JP Nagar,2.0,1175.0,82.0,6978.723404255319
Bangalore,Kamakshipalya,2.0,1000.0,165.0,16500.0
Bangalore,Bannerghatta Road,4.0,1200.0,125.0,10416.666666666666
Bangalore,Rajaji Nagar,3.0,2390.0,410.0,17154.81171548117
Bangalore,Rajaji Nagar,7.0,12000.0,2200.0,18333.333333333332
Bangalore,Sultan Palaya,2.0,550.0,62.0,11272.727272727272
Bangalore,Sanne Amanikere,2.0,1185.0,38.0,3206.7510548523205
Bangalore,Kengeri,2.0,750.0,38.0,5066.666666666667
Bangalore,Mahalakshmi Layout,6.0,1200.0,250.0,20833.333333333332
Bangalore,Kanakpura Road,3.0,1550.0,64.5,4161.290322580645
Bangalore,Amco Colony,3.0,1760.0,88.0,5000.0
Bangalore,Billekahalli,2.0,1125.0,62.0,5511.111111111111
Bangalore,Nagarbhavi,3.0,1350.0,150.0,11111.111111111111
Bangalore,Anandapura,2.0,1000.0,55.0,5500.0
Bangalore,Bommasandra Industrial Area,2.0,1090.0,31.48,2888.0733944954127
Bangalore,TC Palaya,2.0,1200.0,60.0,5000.0
Bangalore,Budigere,3.0,1991.0,103.0,5173.279758915118
Bangalore,Bommasandra,2.0,1060.0,26.5,2500.0
Bangalore,Ambalipura,2.0,1105.0,75.0,6787.330316742082
Bangalore,Hoodi,2.0,985.0,67.0,6802.030456852792
Bangalore,Chandapura,6.0,1533.0,85.0,5544.683626875408
Bangalore,Balagere,3.0,1590.0,79.0,4968.553459119496
Bangalore,CV Raman Nagar,2.0,1120.0,55.0,4910.714285714285
Bangalore,Samethanahalli,2.0,1069.0,55.0,5144.9953227315245
Bangalore,Marathahalli,3.0,1933.0,140.0,7242.628039317124
Bangalore,Hosur Road,2.0,1194.0,69.0,5778.894472361809
Bangalore,Brookefield,2.0,1150.0,69.0,6000.0
Bangalore,Yelenahalli,2.0,1240.0,47.12,3800.0
Bangalore,Raja Rajeshwari Nagar,2.0,1419.0,48.1,3389.7110641296686
Bangalore,7th Phase JP Nagar,8.0,1200.0,250.0,20833.333333333332
Bangalore,Richmond Town,3.0,2150.0,240.0,11162.790697674418
Bangalore,Suddaguntepalya,3.0,1450.0,55.0,3793.103448275862
Bangalore,Udayapur Village,3.0,1630.0,68.29,4189.57055214724
Bangalore,Dasanapura,2.0,708.0,40.0,5649.717514124294
Bangalore,Kasavanhalli,3.0,1000.0,110.0,11000.0
Bangalore,Whitefield,4.0,11890.0,700.0,5887.300252312868
Bangalore,Bellandur,2.0,1250.0,76.0,6080.0
Bangalore,7th Phase JP Nagar,3.0,1400.0,95.0,6785.714285714285
Bangalore,Sarjapur  Road,3.0,1670.0,57.0,3413.1736526946106
Bangalore,Ardendale,3.0,1750.0,100.0,5714.285714285715
Bangalore,Vittasandra,2.0,1404.0,71.0,5056.980056980057
Bangalore,Hoodi,3.0,1715.0,95.0,5539.35860058309
Bangalore,Electronic City,1.0,630.0,34.65,5500.0
Bangalore,Harlur,3.0,1752.12,135.0,7704.951715635916
Bangalore,Hulimavu,3.0,1650.0,78.0,4727.272727272727
Bangalore,Raja Rajeshwari Nagar,2.0,1295.0,55.47,4283.397683397683
Bangalore,Giri Nagar,3.0,1800.0,252.0,14000.0
Bangalore,Sarjapur  Road,2.0,1346.0,74.03,5500.0
Bangalore,Thippasandra,4.0,1200.0,200.0,16666.666666666668
Bangalore,Hormavu,2.0,1150.0,55.0,4782.608695652174
Bangalore,Chikkabidarakallu,4.0,3309.0,325.0,9821.698398307646
Bangalore,Chandapura,3.0,1190.0,30.35,2550.4201680672268
Bangalore,AECS Layout,3.0,1620.0,98.0,6049.382716049383
Bangalore,Marathahalli,2.0,950.0,46.96,4943.1578947368425
Bangalore,1 Giri Nagar,11.0,5000.0,360.0,7200.0
Bangalore,Harlur,3.0,2450.0,120.0,4897.959183673469
Bangalore,Electronic City Phase II,3.0,1220.0,35.23,2887.7049180327863
Bangalore,Hoysalanagar,2.0,850.0,30.0,3529.4117647058824
Bangalore,Padmanabhanagar,2.0,1020.0,63.0,6176.470588235294
Bangalore,Chikkalasandra,2.0,1100.0,50.0,4545.454545454545
Bangalore,Defence Colony,2.0,1150.0,126.0,10956.521739130434
Bangalore,Hebbal,3.0,1760.0,130.0,7386.363636363636
Bangalore,Ambalipura,3.0,1800.0,110.0,6111.111111111111
Bangalore,Akshaya Nagar,2.0,1070.0,54.0,5046.728971962617
Bangalore,2nd Stage Nagarbhavi,4.0,1500.0,220.0,14666.666666666666
Bangalore,Vidyaranyapura,2.0,1440.0,95.0,6597.222222222223
Bangalore,Amruthahalli,2.0,900.0,40.0,4444.444444444444
Bangalore,ITI Employees Layout,4.0,1200.0,230.0,19166.666666666668
Bangalore,Whitefield,2.0,1130.0,42.16,3730.973451327434
Bangalore,Koramangala,2.0,1320.0,165.0,12500.0
Bangalore,Kodigehalli,2.0,1270.0,98.0,7716.535433070866
Bangalore,Patelappa Layout,2.0,1200.0,62.0,5166.666666666667
Bangalore,Ring Road Nagarbhavi,4.0,4800.0,235.0,4895.833333333333
Bangalore,NS Palya,2.0,1200.0,74.0,6166.666666666667
Bangalore,Subramanyapura,2.0,929.0,50.17,5400.4305705059205
Bangalore,RMV 2nd Stage,4.0,1150.0,260.0,22608.695652173912
Bangalore,Basavangudi,4.0,1125.0,180.0,16000.0
Bangalore,Kenchenahalli,5.0,500.0,65.0,13000.0
Bangalore,3rd Block Hrbr Layout,5.0,1200.0,190.0,15833.333333333334
Bangalore,KUDLU MAIN ROAD,3.0,1464.0,56.0,3825.136612021858
Bangalore,7th Phase JP Nagar,4.0,3600.0,400.0,11111.111111111111
Bangalore,Bank Avenue,4.0,2000.0,99.0,4950.0
Bangalore,Chikkalasandra,2.0,1208.0,49.0,4056.291390728477
Bangalore,Hebbal Kempapura,2.0,1130.0,60.0,5309.734513274337
Bangalore,Surabhi Layout,3.0,1753.0,120.0,6845.407872219053
Bangalore,Old Madras Road,5.0,4500.0,337.0,7488.888888888889
Bangalore,Banjara Layout,3.0,600.0,58.0,9666.666666666666
Bangalore,Hoodi,2.0,1196.0,94.42,7894.648829431439
Bangalore,5th Phase JP Nagar,2.0,1150.0,52.5,4565.217391304348
Bangalore,Electronic City,2.0,1128.0,63.0,5585.106382978724
Bangalore,Omkar Nagar,2.0,1000.0,53.0,5300.0
Bangalore,Yelahanka,2.0,1035.0,45.0,4347.826086956522
Bangalore,Kereguddadahalli,2.0,950.0,32.0,3368.4210526315787
Bangalore,Bisuvanahalli,3.0,1075.0,36.0,3348.8372093023254
Bangalore,Whitefield,2.0,1040.0,48.5,4663.461538461538
Bangalore,Maragondanahalli,2.0,720.0,45.0,6250.0
Bangalore,Lingadheeranahalli,3.0,1511.0,95.0,6287.22700198544
Bangalore,Silk Board,3.0,1300.0,58.0,4461.538461538462
Bangalore,Hoodi,3.0,1545.0,68.75,4449.838187702266
Bangalore,Shampura,1.0,375.0,26.0,6933.333333333333
Bangalore,Vidyaranyapura,2.0,1062.0,38.0,3578.154425612053
Bangalore,Kada Agrahara,2.0,1115.0,40.0,3587.4439461883408
Bangalore,JP Nagar,2.0,1000.0,35.0,3500.0
Bangalore,Kambipura,2.0,883.0,45.0,5096.262740656852
Bangalore,Sarjapur  Road,2.0,1195.0,70.0,5857.740585774059
Bangalore,BHEL Layout,4.0,1200.0,165.0,13750.0
Bangalore,Medahalli,1.0,700.0,41.0,5857.142857142857
Bangalore,Vittasandra,2.0,1246.0,67.0,5377.2070626003215
Bangalore,8th Phase JP Nagar,4.0,660.0,90.0,13636.363636363636
Bangalore,Banashankari Stage III,4.0,8500.0,145.0,1705.8823529411766
Bangalore,Kashi Nagar,4.0,1600.0,80.0,5000.0
Bangalore,Haralur Road,4.0,2805.0,154.0,5490.196078431372
Bangalore,Begur Road,3.0,1584.0,65.0,4103.535353535353
Bangalore,Sector 7 HSR Layout,4.0,3000.0,275.0,9166.666666666666
Bangalore,Hosur Road,3.0,1175.0,48.0,4085.1063829787236
Bangalore,"Yemlur, Old Airport Road, ",3.0,1595.0,115.0,7210.031347962383
Bangalore,VHBCS Layout,2.0,1353.0,110.0,8130.081300813008
Bangalore,Electronic City,3.0,1599.0,125.0,7817.385866166354
Bangalore,Whitefield,2.0,1150.0,70.0,6086.95652173913
Bangalore,Jakkur,4.0,5230.0,465.0,8891.013384321224
Bangalore,KR Puram,2.0,1155.0,42.74,3700.4329004329006
Bangalore,Ittamadu,1.0,1200.0,85.0,7083.333333333333
Bangalore,Electronic City Phase II,2.0,1000.0,25.0,2500.0
Bangalore,Thanisandra,4.0,3000.0,120.0,4000.0
Bangalore,Rajiv Nagar,3.0,1867.0,160.0,8569.89823245849
Bangalore,Ramagondanahalli,2.0,1251.0,47.0,3756.994404476419
Bangalore,Gattahalli,2.0,1028.0,45.5,4426.070038910506
Bangalore,Arekere,2.0,1222.0,45.0,3682.4877250409168
Bangalore,Bannerghatta Road,3.0,1170.0,66.0,5641.025641025641
Bangalore,Hebbal,3.0,2400.0,245.0,10208.333333333334
Bangalore,Ramanjaneyanagar,3.0,1385.0,48.48,3500.361010830325
Bangalore,HSR Layout,2.0,1372.0,68.0,4956.268221574344
Bangalore,Magadi Road,3.0,1282.0,49.0,3822.1528861154447
Bangalore,Mico Layout,9.0,5000.0,210.0,4200.0
Bangalore,7th Block Jayanagar,5.0,3000.0,528.0,17600.0
Bangalore,Kanakpura Road,2.0,1135.0,39.73,3500.440528634361
Bangalore,Whitefield,3.0,1768.0,101.0,5712.669683257918
Bangalore,Byatarayanapura,3.0,1325.0,90.0,6792.452830188679
Bangalore,Electronic City,3.0,1599.0,99.0,6191.369606003753
Bangalore,Whitefield,3.0,1500.0,61.95,4130.0
Bangalore,2nd Phase JP Nagar,3.0,2610.0,499.0,19118.773946360154
Bangalore,Uttarahalli,2.0,1286.0,63.0,4898.9113530326595
Bangalore,Kammanahalli,5.0,2845.0,140.0,4920.91388400703
Bangalore,K G Colony,3.0,1600.0,50.0,3125.0
Bangalore,Hennur Road,2.0,1317.5,63.77,4840.2277039848195
Bangalore,Hebbal,3.0,3450.0,260.0,7536.231884057971
Bangalore,Munnekollal,2.0,1102.0,53.67,4870.235934664247
Bangalore,Yelahanka,2.0,1350.0,54.0,4000.0
Bangalore,Banashankari,3.0,1200.0,42.0,3500.0
Bangalore,Hosa Road,6.0,1300.0,145.0,11153.846153846154
Bangalore,Herohalli,2.0,1800.0,80.0,4444.444444444444
Bangalore,Chikkabanavar,2.0,950.0,40.0,4210.526315789473
Bangalore,Kanakpura Road,1.0,525.0,27.25,5190.476190476191
Bangalore,Attibele,2.0,656.0,25.0,3810.9756097560976
Bangalore,Marathahalli,4.0,1780.0,175.0,9831.460674157302
Bangalore,3rd Block Hrbr Layout,2.0,1056.0,80.0,7575.757575757576
Bangalore,Bannerghatta Road,1.0,595.0,33.32,5600.0
Bangalore,Ittamadu,2.0,1080.0,50.0,4629.62962962963
Bangalore,7th Phase JP Nagar,3.0,2225.0,160.0,7191.011235955056
Bangalore,Bommasandra,2.0,1126.0,28.15,2500.0
Bangalore,Electronics City Phase 1,3.0,1490.0,84.0,5637.583892617449
Bangalore,HRBR Layout,4.0,2000.0,300.0,15000.0
Bangalore,Sarjapur  Road,3.0,1550.0,100.0,6451.612903225807
Bangalore,Ashwini layout,2.0,1160.0,55.0,4741.379310344828
Bangalore,Whitefield,4.0,4144.0,315.0,7601.351351351352
Bangalore,Sarjapur  Road,3.0,2100.0,125.0,5952.380952380952
Bangalore,Vittasandra,2.0,1404.0,69.3,4935.897435897436
Bangalore,Sarjapur  Road,4.0,2230.0,225.0,10089.686098654709
Bangalore,Marathalli bridge,3.0,1544.0,120.0,7772.020725388601
Bangalore,Banashankari Stage III,3.0,1305.0,58.7,4498.08429118774
Bangalore,Marathahalli,2.0,1230.0,80.0,6504.065040650406
Bangalore,T.C PALYA,2.0,1200.0,65.0,5416.666666666667
Bangalore,Harlur,3.0,1460.0,73.0,5000.0
Bangalore,Gottigere,2.0,967.0,45.0,4653.567735263702
Bangalore,Byatarayanapura,1.0,540.0,36.0,6666.666666666667
Bangalore,Hormavu,1.0,715.0,46.0,6433.566433566433
Bangalore,Whitefield,3.0,2500.0,313.0,12520.0
Bangalore,Dooravani Nagar,3.0,1578.0,180.0,11406.84410646388
Bangalore,Mysore Road,2.0,1020.0,48.95,4799.019607843137
Bangalore,Jigani,2.0,1020.0,40.0,3921.5686274509803
Bangalore,Koramangala,2.0,1253.0,102.0,8140.462889066241
Bangalore,JCR Layout,2.0,1180.0,42.0,3559.322033898305
Bangalore,Nehru Nagar,2.0,961.0,38.0,3954.2143600416234
Bangalore,Kanakapura,3.0,1419.0,75.0,5285.412262156448
Bangalore,Harlur,3.0,1709.0,150.0,8777.062609713283
Bangalore,Papareddipalya,2.0,1600.0,115.0,7187.5
Bangalore,Venkatapura,1.0,416.0,18.5,4447.115384615385
Bangalore,Sanjay nagar,2.0,1100.0,98.0,8909.09090909091
Bangalore,HSR Layout,3.0,1430.0,65.0,4545.454545454545
Bangalore,Sneha Colony,2.0,1260.0,45.0,3571.4285714285716
Bangalore,RMV Extension,3.0,1630.0,85.0,5214.7239263803685
Bangalore,Sarjapur  Road,3.0,1249.0,44.71,3579.663730984788
Bangalore,Kalena Agrahara,3.0,1450.0,85.0,5862.068965517241
Bangalore,Konanakunte,3.0,2791.0,223.0,7989.967753493372
Bangalore,Hosapalya,1.0,600.0,90.0,15000.0
Bangalore,Ashwini layout,1.0,834.0,60.0,7194.244604316546
Bangalore,Doddagubbi,3.0,1125.0,70.0,6222.222222222223
Bangalore,Arekere,3.0,2060.0,140.0,6796.116504854369
Bangalore,Malleshwaram,7.0,12000.0,2200.0,18333.333333333332
Bangalore,Gottigere,2.0,891.0,25.0,2805.8361391694725
Bangalore,Raja Rajeshwari Nagar,2.0,1133.0,49.07,4330.979699911739
Bangalore,Bisuvanahalli,3.0,1075.0,37.0,3441.860465116279
Bangalore,Sector 6 HSR Layout,4.0,3000.0,260.0,8666.666666666666
Bangalore,Brookefield,4.0,2440.0,425.0,17418.032786885247
Bangalore,Vidyaranyapura,2.0,1200.0,55.0,4583.333333333333
Bangalore,Thanisandra,2.0,1075.0,45.8,4260.46511627907
Bangalore,Kaggadasapura,2.0,1140.0,40.0,3508.7719298245615
Bangalore,Margondanahalli,5.0,940.0,150.0,15957.446808510638
Bangalore,ITI Layout,6.0,2160.0,250.0,11574.074074074075
Bangalore,Raja Rajeshwari Nagar,2.0,1090.0,42.0,3853.211009174312
Bangalore,R.T. Nagar,4.0,1500.0,70.0,4666.666666666667
Bangalore,Whitefield,4.0,4104.0,360.0,8771.929824561403
Bangalore,Whitefield,3.0,1790.0,100.0,5586.592178770949
Bangalore,Hebbal,3.0,1920.0,134.0,6979.166666666667
Bangalore,HRBR Layout,2.0,1374.0,95.0,6914.1193595342065
Bangalore,Bannerghatta Road,3.0,1445.0,95.0,6574.39446366782
Bangalore,Kanakapura,1.0,711.0,36.0,5063.291139240507
Bangalore,Tumkur Road,3.0,1500.0,95.0,6333.333333333333
Bangalore,Whitefield,3.0,1720.0,100.0,5813.953488372093
Bangalore,Vasanthapura,3.0,1400.0,60.0,4285.714285714285
Bangalore,Kundalahalli,2.0,1030.0,49.0,4757.281553398058
Bangalore,Mysore Road,2.0,1200.0,85.0,7083.333333333333
Bangalore,Hosahalli,3.0,1375.0,70.0,5090.909090909091
Bangalore,Hegde Nagar,2.0,1050.0,56.0,5333.333333333333
Bangalore,Jalahalli,3.0,2250.0,160.0,7111.111111111111
Bangalore,Bellandur,2.0,1000.0,50.0,5000.0
Bangalore,Jalahalli West,1.0,469.0,25.0,5330.490405117271
Bangalore,Marathahalli,4.0,3800.0,250.0,6578.9473684210525
Bangalore,Kambipura,2.0,883.0,29.0,3284.2582106455266
Bangalore,GM Palaya,3.0,1820.0,86.0,4725.274725274725
Bangalore,Singasandra,3.0,1440.0,65.0,4513.888888888889
Bangalore,near Ramanashree California resort,6.0,3600.0,160.0,4444.444444444444
Bangalore,Malleshwaram,4.0,2500.0,325.0,13000.0
Bangalore,Mahadevpura,2.0,1225.0,48.0,3918.3673469387754
Bangalore,"6th block banashankari 3rd stage, 100 feet ORR",3.0,4000.0,660.0,16500.0
Bangalore,Chikkalasandra,2.0,875.0,52.8,6034.285714285715
Bangalore,Jalahalli East,1.0,750.0,40.0,5333.333333333333
Bangalore,6th Phase JP Nagar,2.0,1180.0,80.0,6779.661016949152
Bangalore,Haralur Road,2.0,1194.0,47.0,3936.348408710218
Bangalore,Hennur Road,3.0,1500.0,62.0,4133.333333333333
Bangalore,Poornapragna Housing Society Layout,2.0,1160.0,52.2,4500.0
Bangalore,Hosakerehalli,3.0,2378.0,262.0,11017.661900756939
Bangalore,Sarjapur,2.0,1128.0,60.0,5319.148936170212
Bangalore,Hebbal,3.0,1500.0,150.0,10000.0
Bangalore,Huskur,3.0,1220.0,35.23,2887.7049180327863
Bangalore,Sarjapur  Road,2.0,1210.0,58.0,4793.388429752066
Bangalore,Kanakpura Road,3.0,1100.0,58.0,5272.727272727273
Bangalore,Bommasandra,3.0,1200.0,46.0,3833.3333333333335
Bangalore,Haralur Road,4.0,3385.0,260.0,7680.945347119646
Bangalore,Nagondanahalli,3.0,1641.0,66.0,4021.9378427787933
Bangalore,Horamavu Agara,2.0,1200.0,45.0,3750.0
Bangalore,Raja Rajeshwari Nagar,2.0,1260.0,67.39,5348.412698412699
Bangalore,Mahadevpura,3.0,1720.0,78.0,4534.883720930233
Bangalore,Yelahanka,2.0,1132.5,48.13,4249.889624724062
Bangalore,Yelahanka,2.0,1210.0,45.98,3800.0
Bangalore,Indira Nagar,4.0,2200.0,200.0,9090.90909090909
Bangalore,Bisuvanahalli,3.0,1075.0,45.0,4186.046511627907
Bangalore,Thanisandra,3.0,1702.0,130.0,7638.07285546416
Bangalore,Shanthala Nagar,2.0,1630.0,200.0,12269.938650306749
Bangalore,Raja Rajeshwari Nagar,2.0,1141.0,38.55,3378.6152497808935
Bangalore,Shantiniketan Layout,3.0,2072.0,108.0,5212.355212355213
Bangalore,JP Nagar,5.0,5520.0,375.0,6793.478260869565
Bangalore,Herohalli,3.0,1200.0,70.0,5833.333333333333
Bangalore,Teachers Colony,3.0,1350.0,77.0,5703.7037037037035
Bangalore,Bettahalsoor,4.0,4046.0,445.0,10998.517053880376
Bangalore,Srinivasa Nagar,3.0,1180.0,78.34,6638.983050847458
Bangalore,Yelahanka,3.0,35000.0,130.0,371.42857142857144
Bangalore,Langford Town,2.0,1355.0,115.0,8487.084870848708
Bangalore,Sulthangunta,1.0,600.0,50.0,8333.333333333334
Bangalore,Hormavu,7.0,1200.0,150.0,12500.0
Bangalore,Bannerghatta Road,3.0,1640.0,120.0,7317.073170731707
Bangalore,Byrathi Village,5.0,1200.0,100.0,8333.333333333334
Bangalore,Kodichikkanahalli,3.0,1190.0,57.0,4789.915966386555
Bangalore,OMBR Layout,4.0,2400.0,375.0,15625.0
Bangalore,Marathahalli,2.0,1019.0,49.85,4892.051030421982
Bangalore,Ambedkar Colony,3.0,1875.0,165.0,8800.0
Bangalore,Akshaya Nagar,3.0,1250.0,40.0,3200.0
Bangalore,Brookefield,3.0,1200.0,140.0,11666.666666666666
Bangalore,Whitefield,2.0,1140.0,56.0,4912.2807017543855
Bangalore,Lingadheeranahalli,3.0,1683.0,109.0,6476.5300059417705
Bangalore,Kaggadasapura,3.0,1515.0,83.3,5498.349834983498
Bangalore,Hoodi,4.0,2118.0,111.0,5240.793201133144
Bangalore,Bannerghatta Road,4.0,1380.0,58.0,4202.898550724638
Bangalore,Varthur Road,2.0,1083.0,61.75,5701.754385964912
Bangalore,Anjappa Layout,2.0,600.0,55.0,9166.666666666666
Bangalore,Avalahalli,3.0,2300.0,120.0,5217.391304347826
Bangalore,Prakruthi Nagar,2.0,1240.0,60.0,4838.709677419355
Bangalore,Surabhi Layout,3.0,1750.0,120.0,6857.142857142857
Bangalore,Sadaramangala,2.0,1230.0,43.48,3534.959349593496
Bangalore,Anjanapura,3.0,1500.0,139.0,9266.666666666666
Bangalore,Abbigere,2.0,985.0,40.39,4100.507614213198
Bangalore,Tindlu,3.0,1500.0,87.0,5800.0
Bangalore,Electronic City,2.0,1125.0,32.49,2888.0
Bangalore,Maruthi Sevanagar,2.0,950.0,44.0,4631.578947368421
Bangalore,JP Nagar,5.0,5600.0,548.5,9794.642857142857
Bangalore,Kothanur,3.0,1580.0,76.0,4810.126582278481
Bangalore,B Narayanapura,3.0,1092.0,98.5,9020.14652014652
Bangalore,Electronic City Phase II,2.0,1090.0,28.34,2600.0
Bangalore,Hennur Road,3.0,2264.0,159.0,7022.968197879859
Bangalore,Dommasandra,3.0,1033.0,25.53,2471.4424007744433
Bangalore,Kammasandra,2.0,810.0,24.5,3024.6913580246915
Bangalore,Green Garden Layout,2.0,1045.0,45.0,4306.2200956937795
Bangalore,Hebbal,2.0,1337.0,82.0,6133.1338818249815
Bangalore,Chandapura,2.0,1200.0,32.0,2666.6666666666665
Bangalore,Koramangala,3.0,1580.0,160.0,10126.582278481013
Bangalore,Begur Road,3.0,1500.0,54.0,3600.0
Bangalore,Whitefield,3.0,1640.0,91.0,5548.780487804878
Bangalore,Silver Springs Layout,3.0,1570.0,62.0,3949.044585987261
Bangalore,Gubbalala,3.0,1470.0,82.0,5578.231292517007
Bangalore,Kengeri,2.0,1160.0,40.61,3500.862068965517
Bangalore,7th Phase JP Nagar,2.0,1050.0,71.0,6761.9047619047615
Bangalore,Dairy Circle,3.0,1855.0,225.0,12129.380053908355
Bangalore,Bannerghatta Road,3.0,1460.0,90.0,6164.3835616438355
Bangalore,Hulimavu,3.0,1823.0,100.0,5485.463521667581
Bangalore,Electronic City,2.0,1094.0,42.0,3839.1224862888484
Bangalore,Budigere,2.0,1153.0,57.0,4943.625325238509
Bangalore,Hoysalanagar,3.0,1325.0,57.0,4301.88679245283
Bangalore,Parappana Agrahara,4.0,1200.0,85.0,7083.333333333333
Bangalore,Jakkur,3.0,1590.0,125.0,7861.635220125786
Bangalore,Jeevan bima nagar,5.0,1210.0,160.0,13223.140495867769
Bangalore,Raja Rajeshwari Nagar,4.0,1200.0,220.0,18333.333333333332
Bangalore,Narayana Nagar 1st Block,2.0,1202.0,48.0,3993.3444259567386
Bangalore,Haralur Road,2.0,1202.0,53.0,4409.317803660566
Bangalore,KSRTC Layout,2.0,1200.0,62.5,5208.333333333333
Bangalore,Panathur,3.0,1688.0,118.0,6990.521327014218
Bangalore,Kaval Byrasandra,2.0,1020.0,52.0,5098.0392156862745
Bangalore,Sarjapur,2.0,1185.0,47.0,3966.2447257383965
Bangalore,Ramagondanahalli,2.0,1235.0,52.04,4213.765182186235
Bangalore,Hosakerehalli,4.0,3205.0,500.0,15600.624024960998
Bangalore,Banashankari,2.0,1077.0,37.64,3494.8932219127205
Bangalore,Kengeri Satellite Town,3.0,1415.0,66.0,4664.310954063604
Bangalore,EPIP Zone,3.0,2330.0,162.0,6952.789699570815
Bangalore,Whitefield,2.0,805.0,35.0,4347.826086956522
Bangalore,P&T Colony,1.0,425.0,20.03,4712.941176470588
Bangalore,Whitefield,2.0,1155.0,59.95,5190.476190476191
Bangalore,Cunningham Road,4.0,5270.0,1250.0,23719.165085388995
Bangalore,Anekal,2.0,656.0,22.0,3353.6585365853657
Bangalore,New Gurappana Palya,2.0,1100.0,48.0,4363.636363636364
Bangalore,Mahadevpura,2.0,1150.0,52.0,4521.739130434783
Bangalore,Chelekare,1.0,600.0,60.0,10000.0
Bangalore,Ambedkar Colony,2.0,1468.0,140.0,9536.784741144415
Bangalore,Palanahalli,4.0,4300.0,550.0,12790.697674418605
Bangalore,Whitefield,3.0,2280.0,126.0,5526.315789473684
Bangalore,Hegde Nagar,2.0,1341.0,97.0,7233.407904548844
Bangalore,Jakkur,2.0,1279.0,77.0,6020.3283815480845
Bangalore,Electronic City Phase II,4.0,2225.0,98.88,4444.044943820225
Bangalore,Thanisandra,2.0,1185.0,43.51,3671.7299578059074
Bangalore,Vadarpalya,3.0,1750.0,85.0,4857.142857142857
Bangalore,Kudlu,2.0,1152.0,53.5,4644.097222222223
Bangalore,Shivanagar,5.0,1000.0,160.0,16000.0
Bangalore,Hulimavu,2.0,1300.0,36.0,2769.230769230769
Bangalore,Varthur Road,4.0,2760.0,155.0,5615.942028985507
Bangalore,5th Phase JP Nagar,2.0,1070.0,39.0,3644.8598130841124
Bangalore,Uttarahalli,2.0,1101.0,45.0,4087.193460490463
Bangalore,V.V Puram,2.0,775.0,55.0,7096.774193548387
Bangalore,Yeshwanthpur,1.0,667.0,36.85,5524.737631184408
Bangalore,Electronic City,2.0,1070.0,55.0,5140.186915887851
Bangalore,Old Airport Road,3.0,1875.0,110.0,5866.666666666667
Bangalore,Kundalahalli,2.0,735.0,57.99,7889.7959183673465
Bangalore,Sarjapur,5.0,4360.0,90.0,2064.2201834862385
Bangalore,Koramangala,3.0,1750.0,130.0,7428.571428571428
Bangalore,Marathahalli,2.0,1215.0,67.0,5514.40329218107
Bangalore,Sector 3 HSR Layout,9.0,600.0,190.0,31666.666666666668
Bangalore,Vishwapriya Layout,2.0,820.0,30.0,3658.5365853658536
Bangalore,Banashankari Stage VI,2.0,1177.5,59.935,5090.0212314225055
Bangalore,Battarahalli,3.0,1779.0,89.61,5037.099494097808
Bangalore,HMT Layout,2.0,1105.0,58.0,5248.868778280543
Bangalore,Whitefield,3.0,1650.0,60.0,3636.3636363636365
Bangalore,Jalahalli,2.0,1694.0,150.0,8854.78158205431
Bangalore,Hosakerehalli,3.0,2376.0,203.0,8543.771043771043
Bangalore,Cox Town,3.0,1975.0,150.0,7594.93670886076
Bangalore,Kammasandra,2.0,674.0,33.0,4896.142433234421
Bangalore,Kaggadasapura,2.0,1185.0,41.0,3459.915611814346
Bangalore, Thanisandra,1.0,445.0,28.0,6292.134831460674
Bangalore,Mylasandra,6.0,900.0,76.0,8444.444444444445
Bangalore,HSR Layout,3.0,1475.0,75.0,5084.745762711865
Bangalore,Gottigere,3.0,1618.0,82.5,5098.887515451174
Bangalore,Koramangala,2.0,1120.0,65.0,5803.571428571428
Bangalore,Marathahalli,4.0,2181.0,152.0,6969.280146721688
Bangalore,Vidyaranyapura,4.0,1200.0,90.0,7500.0
Bangalore,Nagondanahalli,6.0,600.0,65.0,10833.333333333334
Bangalore,Bannerghatta Road,3.0,1556.0,59.13,3800.1285347043704
Bangalore,Bannerghatta Road,2.0,1179.0,66.02,5599.660729431722
Bangalore,Thanisandra,2.0,1296.0,83.0,6404.320987654321
Bangalore,Kaggadasapura,2.0,1275.0,52.0,4078.4313725490197
Bangalore,Kalasipalya,7.0,1875.0,300.0,16000.0
Bangalore,Kathriguppe,3.0,1400.0,77.0,5500.0
Bangalore,Gottigere,2.0,1222.0,63.0,5155.482815057283
